,Id,Weekly_Sales
61348,23_82_2013-06-28,0.0
61349,23_82_2013-07-05,0.0
61350,23_82_2013-07-12,0.0
61351,23_82_2013-07-19,0.0
61352,23_82_2013-07-26,0.0
61353,23_83_2012-11-02,0.0
61354,23_83_2012-11-09,0.0
61355,23_83_2012-11-16,0.0
61356,23_83_2012-11-23,0.0
61357,23_83_2012-11-30,0.0
61358,23_83_2012-12-07,0.0
61359,23_83_2012-12-14,0.0
61360,23_83_2012-12-21,0.0
61361,23_83_2012-12-28,0.0
61362,23_83_2013-01-04,0.0
61363,23_83_2013-01-11,0.0
61364,23_83_2013-01-18,0.0
61365,23_83_2013-01-25,0.0
61366,23_83_2013-02-01,0.0
61367,23_83_2013-02-08,0.0
61368,23_83_2013-02-15,0.0
61369,23_83_2013-02-22,0.0
61370,23_83_2013-03-01,0.0
61371,23_83_2013-03-08,0.0
61372,23_83_2013-03-15,0.0
61373,23_83_2013-03-22,0.0
61374,23_83_2013-03-29,0.0
61375,23_83_2013-04-05,0.0
61376,23_83_2013-04-12,0.0
61377,23_83_2013-04-19,0.0
61378,23_83_2013-04-26,0.0
61379,23_83_2013-05-03,0.0
61380,23_83_2013-05-10,0.0
61381,23_83_2013-05-17,0.0
61382,23_83_2013-05-24,0.0
61383,23_83_2013-05-31,0.0
61384,23_83_2013-06-07,0.0
61385,23_83_2013-06-14,0.0
61386,23_83_2013-06-21,0.0
61387,23_83_2013-06-28,0.0
61388,23_83_2013-07-05,0.0
61389,23_83_2013-07-12,0.0
61390,23_83_2013-07-19,0.0
61391,23_83_2013-07-26,0.0
61392,23_85_2012-11-02,0.0
61393,23_85_2012-11-09,0.0
61394,23_85_2012-11-16,0.0
61395,23_85_2012-11-23,0.0
61396,23_85_2012-11-30,0.0
61397,23_85_2012-12-07,0.0
61398,23_85_2012-12-14,0.0
61399,23_85_2012-12-21,0.0
61400,23_85_2012-12-28,0.0
61401,23_85_2013-01-04,0.0
61402,23_85_2013-01-11,0.0
61403,23_85_2013-01-18,0.0
61404,23_85_2013-01-25,0.0
61405,23_85_2013-02-01,0.0
61406,23_85_2013-02-08,0.0
61407,23_85_2013-02-15,0.0
61408,23_85_2013-02-22,0.0
61409,23_85_2013-03-01,0.0
61410,23_85_2013-03-08,0.0
61411,23_85_2013-03-15,0.0
61412,23_85_2013-03-22,0.0
61413,23_85_2013-03-29,0.0
61414,23_85_2013-04-05,0.0
61415,23_85_2013-04-12,0.0
61416,23_85_2013-04-19,0.0
61417,23_85_2013-04-26,0.0
61418,23_85_2013-05-03,0.0
61419,23_85_2013-05-10,0.0
61420,23_85_2013-05-17,0.0
61421,23_85_2013-05-24,0.0
61422,23_85_2013-05-31,0.0
61423,23_85_2013-06-07,0.0
61424,23_85_2013-06-14,0.0
61425,23_85_2013-06-21,0.0
61426,23_85_2013-06-28,0.0
61427,23_85_2013-07-05,0.0
61428,23_85_2013-07-12,0.0
61429,23_85_2013-07-19,0.0
61430,23_85_2013-07-26,0.0
61431,23_87_2012-11-02,0.0
61432,23_87_2012-11-09,0.0
61433,23_87_2012-11-16,0.0
61434,23_87_2012-11-23,0.0
61435,23_87_2012-11-30,0.0
61436,23_87_2012-12-07,0.0
61437,23_87_2012-12-14,0.0
61438,23_87_2012-12-21,0.0
61439,23_87_2012-12-28,0.0
61440,23_87_2013-01-04,0.0
61441,23_87_2013-01-11,0.0
61442,23_87_2013-01-18,0.0
61443,23_87_2013-01-25,0.0
61444,23_87_2013-02-01,0.0
61445,23_87_2013-02-08,0.0
61446,23_87_2013-02-15,0.0
61447,23_87_2013-02-22,0.0
61448,23_87_2013-03-01,0.0
61449,23_87_2013-03-08,0.0
61450,23_87_2013-03-15,0.0
61451,23_87_2013-03-22,0.0
61452,23_87_2013-03-29,0.0
61453,23_87_2013-04-05,0.0
61454,23_87_2013-04-12,0.0
61455,23_87_2013-04-19,0.0
61456,23_87_2013-04-26,0.0
61457,23_87_2013-05-03,0.0
61458,23_87_2013-05-10,0.0
61459,23_87_2013-05-17,0.0
61460,23_87_2013-05-24,0.0
61461,23_87_2013-05-31,0.0
61462,23_87_2013-06-07,0.0
61463,23_87_2013-06-14,0.0
61464,23_87_2013-06-21,0.0
61465,23_87_2013-06-28,0.0
61466,23_87_2013-07-05,0.0
61467,23_87_2013-07-12,0.0
61468,23_87_2013-07-19,0.0
61469,23_87_2013-07-26,0.0
61470,23_90_2012-11-02,0.0
61471,23_90_2012-11-09,0.0
61472,23_90_2012-11-16,0.0
61473,23_90_2012-11-23,0.0
61474,23_90_2012-11-30,0.0
61475,23_90_2012-12-07,0.0
61476,23_90_2012-12-14,0.0
61477,23_90_2012-12-21,0.0
61478,23_90_2012-12-28,0.0
61479,23_90_2013-01-04,0.0
61480,23_90_2013-01-11,0.0
61481,23_90_2013-01-18,0.0
61482,23_90_2013-01-25,0.0
61483,23_90_2013-02-01,0.0
61484,23_90_2013-02-08,0.0
61485,23_90_2013-02-15,0.0
61486,23_90_2013-02-22,0.0
61487,23_90_2013-03-01,0.0
61488,23_90_2013-03-08,0.0
61489,23_90_2013-03-15,0.0
61490,23_90_2013-03-22,0.0
61491,23_90_2013-03-29,0.0
61492,23_90_2013-04-05,0.0
61493,23_90_2013-04-12,0.0
61494,23_90_2013-04-19,0.0
61495,23_90_2013-04-26,0.0
61496,23_90_2013-05-03,0.0
61497,23_90_2013-05-10,0.0
61498,23_90_2013-05-17,0.0
61499,23_90_2013-05-24,0.0
61500,23_90_2013-05-31,0.0
61501,23_90_2013-06-07,0.0
61502,23_90_2013-06-14,0.0
61503,23_90_2013-06-21,0.0
61504,23_90_2013-06-28,0.0
61505,23_90_2013-07-05,0.0
61506,23_90_2013-07-12,0.0
61507,23_90_2013-07-19,0.0
61508,23_90_2013-07-26,0.0
61509,23_91_2012-11-02,0.0
61510,23_91_2012-11-09,0.0
61511,23_91_2012-11-16,0.0
61512,23_91_2012-11-23,0.0
61513,23_91_2012-11-30,0.0
61514,23_91_2012-12-07,0.0
61515,23_91_2012-12-14,0.0
61516,23_91_2012-12-21,0.0
61517,23_91_2012-12-28,0.0
61518,23_91_2013-01-04,0.0
61519,23_91_2013-01-11,0.0
61520,23_91_2013-01-18,0.0
61521,23_91_2013-01-25,0.0
61522,23_91_2013-02-01,0.0
61523,23_91_2013-02-08,0.0
61524,23_91_2013-02-15,0.0
61525,23_91_2013-02-22,0.0
61526,23_91_2013-03-01,0.0
61527,23_91_2013-03-08,0.0
61528,23_91_2013-03-15,0.0
61529,23_91_2013-03-22,0.0
61530,23_91_2013-03-29,0.0
61531,23_91_2013-04-05,0.0
61532,23_91_2013-04-12,0.0
61533,23_91_2013-04-19,0.0
61534,23_91_2013-04-26,0.0
61535,23_91_2013-05-03,0.0
61536,23_91_2013-05-10,0.0
61537,23_91_2013-05-17,0.0
61538,23_91_2013-05-24,0.0
61539,23_91_2013-05-31,0.0
61540,23_91_2013-06-07,0.0
61541,23_91_2013-06-14,0.0
61542,23_91_2013-06-21,0.0
61543,23_91_2013-06-28,0.0
61544,23_91_2013-07-05,0.0
61545,23_91_2013-07-12,0.0
61546,23_91_2013-07-19,0.0
61547,23_91_2013-07-26,0.0
61548,23_92_2012-11-02,0.0
61549,23_92_2012-11-09,0.0
61550,23_92_2012-11-16,0.0
61551,23_92_2012-11-23,0.0
61552,23_92_2012-11-30,0.0
61553,23_92_2012-12-07,0.0
61554,23_92_2012-12-14,0.0
61555,23_92_2012-12-21,0.0
61556,23_92_2012-12-28,0.0
61557,23_92_2013-01-04,0.0
61558,23_92_2013-01-11,0.0
61559,23_92_2013-01-18,0.0
61560,23_92_2013-01-25,0.0
61561,23_92_2013-02-01,0.0
61562,23_92_2013-02-08,0.0
61563,23_92_2013-02-15,0.0
61564,23_92_2013-02-22,0.0
61565,23_92_2013-03-01,0.0
61566,23_92_2013-03-08,0.0
61567,23_92_2013-03-15,0.0
61568,23_92_2013-03-22,0.0
61569,23_92_2013-03-29,0.0
61570,23_92_2013-04-05,0.0
61571,23_92_2013-04-12,0.0
61572,23_92_2013-04-19,0.0
61573,23_92_2013-04-26,0.0
61574,23_92_2013-05-03,0.0
61575,23_92_2013-05-10,0.0
61576,23_92_2013-05-17,0.0
61577,23_92_2013-05-24,0.0
61578,23_92_2013-05-31,0.0
61579,23_92_2013-06-07,0.0
61580,23_92_2013-06-14,0.0
61581,23_92_2013-06-21,0.0
61582,23_92_2013-06-28,0.0
61583,23_92_2013-07-05,0.0
61584,23_92_2013-07-12,0.0
61585,23_92_2013-07-19,0.0
61586,23_92_2013-07-26,0.0
61587,23_93_2012-11-02,0.0
61588,23_93_2012-11-09,0.0
61589,23_93_2012-11-16,0.0
61590,23_93_2012-11-23,0.0
61591,23_93_2012-11-30,0.0
61592,23_93_2012-12-07,0.0
61593,23_93_2012-12-14,0.0
61594,23_93_2012-12-21,0.0
61595,23_93_2012-12-28,0.0
61596,23_93_2013-01-04,0.0
61597,23_93_2013-01-11,0.0
61598,23_93_2013-01-18,0.0
61599,23_93_2013-01-25,0.0
61600,23_93_2013-02-01,0.0
61601,23_93_2013-02-08,0.0
61602,23_93_2013-02-15,0.0
61603,23_93_2013-02-22,0.0
61604,23_93_2013-03-01,0.0
61605,23_93_2013-03-08,0.0
61606,23_93_2013-03-15,0.0
61607,23_93_2013-03-22,0.0
61608,23_93_2013-03-29,0.0
61609,23_93_2013-04-05,0.0
61610,23_93_2013-04-12,0.0
61611,23_93_2013-04-19,0.0
61612,23_93_2013-04-26,0.0
61613,23_93_2013-05-03,0.0
61614,23_93_2013-05-10,0.0
61615,23_93_2013-05-17,0.0
61616,23_93_2013-05-24,0.0
61617,23_93_2013-05-31,0.0
61618,23_93_2013-06-07,0.0
61619,23_93_2013-06-14,0.0
61620,23_93_2013-06-21,0.0
61621,23_93_2013-06-28,0.0
61622,23_93_2013-07-05,0.0
61623,23_93_2013-07-12,0.0
61624,23_93_2013-07-19,0.0
61625,23_93_2013-07-26,0.0
61626,23_94_2012-12-07,0.0
61627,23_94_2012-12-21,0.0
61628,23_94_2013-01-11,0.0
61629,23_94_2013-01-25,0.0
61630,23_94_2013-02-15,0.0
61631,23_94_2013-02-22,0.0
61632,23_94_2013-03-01,0.0
61633,23_94_2013-03-08,0.0
61634,23_94_2013-03-15,0.0
61635,23_94_2013-05-10,0.0
61636,23_94_2013-05-17,0.0
61637,23_94_2013-05-24,0.0
61638,23_94_2013-05-31,0.0
61639,23_94_2013-06-07,0.0
61640,23_94_2013-06-14,0.0
61641,23_94_2013-06-21,0.0
61642,23_94_2013-06-28,0.0
61643,23_94_2013-07-05,0.0
61644,23_94_2013-07-12,0.0
61645,23_95_2012-11-02,0.0
61646,23_95_2012-11-09,0.0
61647,23_95_2012-11-16,0.0
61648,23_95_2012-11-23,0.0
61649,23_95_2012-11-30,0.0
61650,23_95_2012-12-07,0.0
61651,23_95_2012-12-14,0.0
61652,23_95_2012-12-21,0.0
61653,23_95_2012-12-28,0.0
61654,23_95_2013-01-04,0.0
61655,23_95_2013-01-11,0.0
61656,23_95_2013-01-18,0.0
61657,23_95_2013-01-25,0.0
61658,23_95_2013-02-01,0.0
61659,23_95_2013-02-08,0.0
61660,23_95_2013-02-15,0.0
61661,23_95_2013-02-22,0.0
61662,23_95_2013-03-01,0.0
61663,23_95_2013-03-08,0.0
61664,23_95_2013-03-15,0.0
61665,23_95_2013-03-22,0.0
61666,23_95_2013-03-29,0.0
61667,23_95_2013-04-05,0.0
61668,23_95_2013-04-12,0.0
61669,23_95_2013-04-19,0.0
61670,23_95_2013-04-26,0.0
61671,23_95_2013-05-03,0.0
61672,23_95_2013-05-10,0.0
61673,23_95_2013-05-17,0.0
61674,23_95_2013-05-24,0.0
61675,23_95_2013-05-31,0.0
61676,23_95_2013-06-07,0.0
61677,23_95_2013-06-14,0.0
61678,23_95_2013-06-21,0.0
61679,23_95_2013-06-28,0.0
61680,23_95_2013-07-05,0.0
61681,23_95_2013-07-12,0.0
61682,23_95_2013-07-19,0.0
61683,23_95_2013-07-26,0.0
61684,23_96_2012-11-02,0.0
61685,23_96_2012-11-09,0.0
61686,23_96_2012-11-16,0.0
61687,23_96_2012-11-23,0.0
61688,23_96_2012-11-30,0.0
61689,23_96_2012-12-07,0.0
61690,23_96_2012-12-14,0.0
61691,23_96_2012-12-21,0.0
61692,23_96_2012-12-28,0.0
61693,23_96_2013-01-04,0.0
61694,23_96_2013-01-11,0.0
61695,23_96_2013-01-18,0.0
61696,23_96_2013-01-25,0.0
61697,23_96_2013-02-01,0.0
61698,23_96_2013-02-08,0.0
61699,23_96_2013-02-15,0.0
61700,23_96_2013-02-22,0.0
61701,23_96_2013-03-01,0.0
61702,23_96_2013-03-08,0.0
61703,23_96_2013-03-15,0.0
61704,23_96_2013-03-22,0.0
61705,23_96_2013-03-29,0.0
61706,23_96_2013-04-05,0.0
61707,23_96_2013-04-12,0.0
61708,23_96_2013-04-19,0.0
61709,23_96_2013-04-26,0.0
61710,23_96_2013-05-03,0.0
61711,23_96_2013-05-10,0.0
61712,23_96_2013-05-17,0.0
61713,23_96_2013-05-24,0.0
61714,23_96_2013-05-31,0.0
61715,23_96_2013-06-07,0.0
61716,23_96_2013-06-14,0.0
61717,23_96_2013-06-21,0.0
61718,23_96_2013-06-28,0.0
61719,23_96_2013-07-05,0.0
61720,23_96_2013-07-12,0.0
61721,23_96_2013-07-19,0.0
61722,23_96_2013-07-26,0.0
61723,23_97_2012-11-02,0.0
61724,23_97_2012-11-09,0.0
61725,23_97_2012-11-16,0.0
61726,23_97_2012-11-23,0.0
61727,23_97_2012-11-30,0.0
61728,23_97_2012-12-07,0.0
61729,23_97_2012-12-14,0.0
61730,23_97_2012-12-21,0.0
61731,23_97_2012-12-28,0.0
61732,23_97_2013-01-04,0.0
61733,23_97_2013-01-11,0.0
61734,23_97_2013-01-18,0.0
61735,23_97_2013-01-25,0.0
61736,23_97_2013-02-01,0.0
61737,23_97_2013-02-08,0.0
61738,23_97_2013-02-15,0.0
61739,23_97_2013-02-22,0.0
61740,23_97_2013-03-01,0.0
61741,23_97_2013-03-08,0.0
61742,23_97_2013-03-15,0.0
61743,23_97_2013-03-22,0.0
61744,23_97_2013-03-29,0.0
61745,23_97_2013-04-05,0.0
61746,23_97_2013-04-12,0.0
61747,23_97_2013-04-19,0.0
61748,23_97_2013-04-26,0.0
61749,23_97_2013-05-03,0.0
61750,23_97_2013-05-10,0.0
61751,23_97_2013-05-17,0.0
61752,23_97_2013-05-24,0.0
61753,23_97_2013-05-31,0.0
61754,23_97_2013-06-07,0.0
61755,23_97_2013-06-14,0.0
61756,23_97_2013-06-21,0.0
61757,23_97_2013-06-28,0.0
61758,23_97_2013-07-05,0.0
61759,23_97_2013-07-12,0.0
61760,23_97_2013-07-19,0.0
61761,23_97_2013-07-26,0.0
61762,23_98_2012-11-02,0.0
61763,23_98_2012-11-09,0.0
61764,23_98_2012-11-16,0.0
61765,23_98_2012-11-23,0.0
61766,23_98_2012-11-30,0.0
61767,23_98_2012-12-07,0.0
61768,23_98_2012-12-14,0.0
61769,23_98_2012-12-21,0.0
61770,23_98_2012-12-28,0.0
61771,23_98_2013-01-04,0.0
61772,23_98_2013-01-11,0.0
61773,23_98_2013-01-18,0.0
61774,23_98_2013-01-25,0.0
61775,23_98_2013-02-01,0.0
61776,23_98_2013-02-08,0.0
61777,23_98_2013-02-15,0.0
61778,23_98_2013-02-22,0.0
61779,23_98_2013-03-01,0.0
61780,23_98_2013-03-08,0.0
61781,23_98_2013-03-15,0.0
61782,23_98_2013-03-22,0.0
61783,23_98_2013-03-29,0.0
61784,23_98_2013-04-05,0.0
61785,23_98_2013-04-12,0.0
61786,23_98_2013-04-19,0.0
61787,23_98_2013-04-26,0.0
61788,23_98_2013-05-03,0.0
61789,23_98_2013-05-10,0.0
61790,23_98_2013-05-17,0.0
61791,23_98_2013-06-07,0.0
61792,23_98_2013-06-14,0.0
61793,23_98_2013-06-21,0.0
61794,23_98_2013-06-28,0.0
61795,23_98_2013-07-05,0.0
61796,23_98_2013-07-12,0.0
61797,23_98_2013-07-26,0.0
61798,23_99_2012-12-28,0.0
61799,23_99_2013-01-04,0.0
61800,23_99_2013-01-25,0.0
61801,23_99_2013-04-26,0.0
61802,24_1_2012-11-02,0.0
61803,24_1_2012-11-09,0.0
61804,24_1_2012-11-16,0.0
61805,24_1_2012-11-23,0.0
61806,24_1_2012-11-30,0.0
61807,24_1_2012-12-07,0.0
61808,24_1_2012-12-14,0.0
61809,24_1_2012-12-21,0.0
61810,24_1_2012-12-28,0.0
61811,24_1_2013-01-04,0.0
61812,24_1_2013-01-11,0.0
61813,24_1_2013-01-18,0.0
61814,24_1_2013-01-25,0.0
61815,24_1_2013-02-01,0.0
61816,24_1_2013-02-08,0.0
61817,24_1_2013-02-15,0.0
61818,24_1_2013-02-22,0.0
61819,24_1_2013-03-01,0.0
61820,24_1_2013-03-08,0.0
61821,24_1_2013-03-15,0.0
61822,24_1_2013-03-22,0.0
61823,24_1_2013-03-29,0.0
61824,24_1_2013-04-05,0.0
61825,24_1_2013-04-12,0.0
61826,24_1_2013-04-19,0.0
61827,24_1_2013-04-26,0.0
61828,24_1_2013-05-03,0.0
61829,24_1_2013-05-10,0.0
61830,24_1_2013-05-17,0.0
61831,24_1_2013-05-24,0.0
61832,24_1_2013-05-31,0.0
61833,24_1_2013-06-07,0.0
61834,24_1_2013-06-14,0.0
61835,24_1_2013-06-21,0.0
61836,24_1_2013-06-28,0.0
61837,24_1_2013-07-05,0.0
61838,24_1_2013-07-12,0.0
61839,24_1_2013-07-19,0.0
61840,24_1_2013-07-26,0.0
61841,24_2_2012-11-02,0.0
61842,24_2_2012-11-09,0.0
61843,24_2_2012-11-16,0.0
61844,24_2_2012-11-23,0.0
61845,24_2_2012-11-30,0.0
61846,24_2_2012-12-07,0.0
61847,24_2_2012-12-14,0.0
61848,24_2_2012-12-21,0.0
61849,24_2_2012-12-28,0.0
61850,24_2_2013-01-04,0.0
61851,24_2_2013-01-11,0.0
61852,24_2_2013-01-18,0.0
61853,24_2_2013-01-25,0.0
61854,24_2_2013-02-01,0.0
61855,24_2_2013-02-08,0.0
61856,24_2_2013-02-15,0.0
61857,24_2_2013-02-22,0.0
61858,24_2_2013-03-01,0.0
61859,24_2_2013-03-08,0.0
61860,24_2_2013-03-15,0.0
61861,24_2_2013-03-22,0.0
61862,24_2_2013-03-29,0.0
61863,24_2_2013-04-05,0.0
61864,24_2_2013-04-12,0.0
61865,24_2_2013-04-19,0.0
61866,24_2_2013-04-26,0.0
61867,24_2_2013-05-03,0.0
61868,24_2_2013-05-10,0.0
61869,24_2_2013-05-17,0.0
61870,24_2_2013-05-24,0.0
61871,24_2_2013-05-31,0.0
61872,24_2_2013-06-07,0.0
61873,24_2_2013-06-14,0.0
61874,24_2_2013-06-21,0.0
61875,24_2_2013-06-28,0.0
61876,24_2_2013-07-05,0.0
61877,24_2_2013-07-12,0.0
61878,24_2_2013-07-19,0.0
61879,24_2_2013-07-26,0.0
61880,24_3_2012-11-02,0.0
61881,24_3_2012-11-09,0.0
61882,24_3_2012-11-16,0.0
61883,24_3_2012-11-23,0.0
61884,24_3_2012-11-30,0.0
61885,24_3_2012-12-07,0.0
61886,24_3_2012-12-14,0.0
61887,24_3_2012-12-21,0.0
61888,24_3_2012-12-28,0.0
61889,24_3_2013-01-04,0.0
61890,24_3_2013-01-11,0.0
61891,24_3_2013-01-18,0.0
61892,24_3_2013-01-25,0.0
61893,24_3_2013-02-01,0.0
61894,24_3_2013-02-08,0.0
61895,24_3_2013-02-15,0.0
61896,24_3_2013-02-22,0.0
61897,24_3_2013-03-01,0.0
61898,24_3_2013-03-08,0.0
61899,24_3_2013-03-15,0.0
61900,24_3_2013-03-22,0.0
61901,24_3_2013-03-29,0.0
61902,24_3_2013-04-05,0.0
61903,24_3_2013-04-12,0.0
61904,24_3_2013-04-19,0.0
61905,24_3_2013-04-26,0.0
61906,24_3_2013-05-03,0.0
61907,24_3_2013-05-10,0.0
61908,24_3_2013-05-17,0.0
61909,24_3_2013-05-24,0.0
61910,24_3_2013-05-31,0.0
61911,24_3_2013-06-07,0.0
61912,24_3_2013-06-14,0.0
61913,24_3_2013-06-21,0.0
61914,24_3_2013-06-28,0.0
61915,24_3_2013-07-05,0.0
61916,24_3_2013-07-12,0.0
61917,24_3_2013-07-19,0.0
61918,24_3_2013-07-26,0.0
61919,24_4_2012-11-02,0.0
61920,24_4_2012-11-09,0.0
61921,24_4_2012-11-16,0.0
61922,24_4_2012-11-23,0.0
61923,24_4_2012-11-30,0.0
61924,24_4_2012-12-07,0.0
61925,24_4_2012-12-14,0.0
61926,24_4_2012-12-21,0.0
61927,24_4_2012-12-28,0.0
61928,24_4_2013-01-04,0.0
61929,24_4_2013-01-11,0.0
61930,24_4_2013-01-18,0.0
61931,24_4_2013-01-25,0.0
61932,24_4_2013-02-01,0.0
61933,24_4_2013-02-08,0.0
61934,24_4_2013-02-15,0.0
61935,24_4_2013-02-22,0.0
61936,24_4_2013-03-01,0.0
61937,24_4_2013-03-08,0.0
61938,24_4_2013-03-15,0.0
61939,24_4_2013-03-22,0.0
61940,24_4_2013-03-29,0.0
61941,24_4_2013-04-05,0.0
61942,24_4_2013-04-12,0.0
61943,24_4_2013-04-19,0.0
61944,24_4_2013-04-26,0.0
61945,24_4_2013-05-03,0.0
61946,24_4_2013-05-10,0.0
61947,24_4_2013-05-17,0.0
61948,24_4_2013-05-24,0.0
61949,24_4_2013-05-31,0.0
61950,24_4_2013-06-07,0.0
61951,24_4_2013-06-14,0.0
61952,24_4_2013-06-21,0.0
61953,24_4_2013-06-28,0.0
61954,24_4_2013-07-05,0.0
61955,24_4_2013-07-12,0.0
61956,24_4_2013-07-19,0.0
61957,24_4_2013-07-26,0.0
61958,24_5_2012-11-02,0.0
61959,24_5_2012-11-09,0.0
61960,24_5_2012-11-16,0.0
61961,24_5_2012-11-23,0.0
61962,24_5_2012-11-30,0.0
61963,24_5_2012-12-07,0.0
61964,24_5_2012-12-14,0.0
61965,24_5_2012-12-21,0.0
61966,24_5_2012-12-28,0.0
61967,24_5_2013-01-04,0.0
61968,24_5_2013-01-11,0.0
61969,24_5_2013-01-18,0.0
61970,24_5_2013-01-25,0.0
61971,24_5_2013-02-01,0.0
61972,24_5_2013-02-08,0.0
61973,24_5_2013-02-15,0.0
61974,24_5_2013-02-22,0.0
61975,24_5_2013-03-01,0.0
61976,24_5_2013-03-08,0.0
61977,24_5_2013-03-15,0.0
61978,24_5_2013-03-22,0.0
61979,24_5_2013-03-29,0.0
61980,24_5_2013-04-05,0.0
61981,24_5_2013-04-12,0.0
61982,24_5_2013-04-19,0.0
61983,24_5_2013-04-26,0.0
61984,24_5_2013-05-03,0.0
61985,24_5_2013-05-10,0.0
61986,24_5_2013-05-17,0.0
61987,24_5_2013-05-24,0.0
61988,24_5_2013-05-31,0.0
61989,24_5_2013-06-07,0.0
61990,24_5_2013-06-14,0.0
61991,24_5_2013-06-21,0.0
61992,24_5_2013-06-28,0.0
61993,24_5_2013-07-05,0.0
61994,24_5_2013-07-12,0.0
61995,24_5_2013-07-19,0.0
61996,24_5_2013-07-26,0.0
61997,24_6_2012-11-02,0.0
61998,24_6_2012-11-09,0.0
61999,24_6_2012-11-16,0.0
62000,24_6_2012-11-23,0.0
62001,24_6_2012-11-30,0.0
62002,24_6_2012-12-07,0.0
62003,24_6_2012-12-14,0.0
62004,24_6_2012-12-21,0.0
62005,24_6_2012-12-28,0.0
62006,24_6_2013-01-04,0.0
62007,24_6_2013-01-11,0.0
62008,24_6_2013-01-18,0.0
62009,24_6_2013-01-25,0.0
62010,24_6_2013-02-01,0.0
62011,24_6_2013-02-08,0.0
62012,24_6_2013-02-15,0.0
62013,24_6_2013-02-22,0.0
62014,24_6_2013-03-01,0.0
62015,24_6_2013-03-08,0.0
62016,24_6_2013-03-15,0.0
62017,24_6_2013-03-22,0.0
62018,24_6_2013-03-29,0.0
62019,24_6_2013-04-05,0.0
62020,24_6_2013-04-12,0.0
62021,24_6_2013-04-19,0.0
62022,24_6_2013-04-26,0.0
62023,24_6_2013-05-03,0.0
62024,24_6_2013-05-10,0.0
62025,24_6_2013-05-17,0.0
62026,24_6_2013-05-24,0.0
62027,24_6_2013-05-31,0.0
62028,24_6_2013-06-07,0.0
62029,24_6_2013-06-14,0.0
62030,24_6_2013-06-21,0.0
62031,24_6_2013-06-28,0.0
62032,24_6_2013-07-05,0.0
62033,24_6_2013-07-12,0.0
62034,24_6_2013-07-19,0.0
62035,24_6_2013-07-26,0.0
62036,24_7_2012-11-02,0.0
62037,24_7_2012-11-09,0.0
62038,24_7_2012-11-16,0.0
62039,24_7_2012-11-23,0.0
62040,24_7_2012-11-30,0.0
62041,24_7_2012-12-07,0.0
62042,24_7_2012-12-14,0.0
62043,24_7_2012-12-21,0.0
62044,24_7_2012-12-28,0.0
62045,24_7_2013-01-04,0.0
62046,24_7_2013-01-11,0.0
62047,24_7_2013-01-18,0.0
62048,24_7_2013-01-25,0.0
62049,24_7_2013-02-01,0.0
62050,24_7_2013-02-08,0.0
62051,24_7_2013-02-15,0.0
62052,24_7_2013-02-22,0.0
62053,24_7_2013-03-01,0.0
62054,24_7_2013-03-08,0.0
62055,24_7_2013-03-15,0.0
62056,24_7_2013-03-22,0.0
62057,24_7_2013-03-29,0.0
62058,24_7_2013-04-05,0.0
62059,24_7_2013-04-12,0.0
62060,24_7_2013-04-19,0.0
62061,24_7_2013-04-26,0.0
62062,24_7_2013-05-03,0.0
62063,24_7_2013-05-10,0.0
62064,24_7_2013-05-17,0.0
62065,24_7_2013-05-24,0.0
62066,24_7_2013-05-31,0.0
62067,24_7_2013-06-07,0.0
62068,24_7_2013-06-14,0.0
62069,24_7_2013-06-21,0.0
62070,24_7_2013-06-28,0.0
62071,24_7_2013-07-05,0.0
62072,24_7_2013-07-12,0.0
62073,24_7_2013-07-19,0.0
62074,24_7_2013-07-26,0.0
62075,24_8_2012-11-02,0.0
62076,24_8_2012-11-09,0.0
62077,24_8_2012-11-16,0.0
62078,24_8_2012-11-23,0.0
62079,24_8_2012-11-30,0.0
62080,24_8_2012-12-07,0.0
62081,24_8_2012-12-14,0.0
62082,24_8_2012-12-21,0.0
62083,24_8_2012-12-28,0.0
62084,24_8_2013-01-04,0.0
62085,24_8_2013-01-11,0.0
62086,24_8_2013-01-18,0.0
62087,24_8_2013-01-25,0.0
62088,24_8_2013-02-01,0.0
62089,24_8_2013-02-08,0.0
62090,24_8_2013-02-15,0.0
62091,24_8_2013-02-22,0.0
62092,24_8_2013-03-01,0.0
62093,24_8_2013-03-08,0.0
62094,24_8_2013-03-15,0.0
62095,24_8_2013-03-22,0.0
62096,24_8_2013-03-29,0.0
62097,24_8_2013-04-05,0.0
62098,24_8_2013-04-12,0.0
62099,24_8_2013-04-19,0.0
62100,24_8_2013-04-26,0.0
62101,24_8_2013-05-03,0.0
62102,24_8_2013-05-10,0.0
62103,24_8_2013-05-17,0.0
62104,24_8_2013-05-24,0.0
62105,24_8_2013-05-31,0.0
62106,24_8_2013-06-07,0.0
62107,24_8_2013-06-14,0.0
62108,24_8_2013-06-21,0.0
62109,24_8_2013-06-28,0.0
62110,24_8_2013-07-05,0.0
62111,24_8_2013-07-12,0.0
62112,24_8_2013-07-19,0.0
62113,24_8_2013-07-26,0.0
62114,24_9_2012-11-02,0.0
62115,24_9_2012-11-09,0.0
62116,24_9_2012-11-16,0.0
62117,24_9_2012-11-23,0.0
62118,24_9_2012-11-30,0.0
62119,24_9_2012-12-07,0.0
62120,24_9_2012-12-14,0.0
62121,24_9_2012-12-21,0.0
62122,24_9_2012-12-28,0.0
62123,24_9_2013-01-04,0.0
62124,24_9_2013-01-11,0.0
